fc_demand,fc_nuclear,import_FR,export_FR,fc_wind,fc_solar_pv,fc_solar_th,date,hour
19266.0,6125.5,3000.0,2200.0,1546.0,0.0,18.0,2020-10-18,5
19626.0,6125.5,3000.0,2200.0,1714.0,0.0,16.8,2020-10-18,6
20403.0,6125.5,3000.0,2200.0,1852.0,0.0,8.2,2020-10-18,7
20826.0,6125.5,3000.0,2200.0,2045.0,210.5,6.6,2020-10-18,8
22395.0,6125.5,3000.0,2200.0,2258.0,1835.6,25.2,2020-10-18,9
23976.0,6125.5,3000.0,2200.0,2150.0,4130.9,379.6,2020-10-18,10
24812.0,6125.5,3000.0,2200.0,2310.0,5547.7,1159.3,2020-10-18,11
25289.0,6125.5,3000.0,2200.0,2800.0,6151.7,1394.7,2020-10-18,12
25577.0,6125.5,3000.0,2200.0,2978.0,6406.7,1432.0,2020-10-18,13
25667.0,6125.5,3000.0,2200.0,2913.0,6274.4,1417.1,2020-10-18,14
24075.0,6125.5,3000.0,2200.0,2849.0,5756.1,1463.8,2020-10-18,15
23351.0,6125.5,3000.0,2200.0,2773.0,5072.5,1488.2,2020-10-18,16
22862.0,6125.5,3000.0,2200.0,2734.0,3766.8,1362.8,2020-10-18,17
23168.0,6125.5,3000.0,2200.0,2719.0,1586.3,1118.1,2020-10-18,18
24679.0,6125.5,3000.0,2200.0,2900.0,212.2,649.9,2020-10-18,19
27324.0,6125.5,3000.0,2200.0,3570.0,0.0,304.8,2020-10-18,20
27830.0,6125.5,3000.0,2200.0,4198.0,0.0,204.0,2020-10-18,21
26193.0,6125.5,3000.0,2200.0,4540.0,0.0,140.8,2020-10-18,22
24160.0,6125.5,3000.0,2200.0,5384.0,0.0,113.9,2020-10-18,23
22272.0,6125.5,2400.0,1400.0,6218.0,0.0,23.4,2020-10-19,0
20980.0,6125.5,2400.0,1400.0,7015.0,0.0,21.9,2020-10-19,1
20361.0,6125.5,2400.0,1400.0,7810.0,0.0,18.9,2020-10-19,2
19975.0,6125.5,2400.0,1400.0,8221.0,0.0,13.0,2020-10-19,3
20190.0,6125.5,2400.0,1400.0,8428.0,0.0,13.6,2020-10-19,4
20819.0,6125.5,2400.0,1400.0,8686.0,0.0,12.7,2020-10-19,5
23501.0,6125.5,2400.0,1400.0,9100.0,0.0,12.6,2020-10-19,6
27298.0,6125.5,2400.0,1400.0,9835.0,0.0,11.1,2020-10-19,7
29627.0,6125.5,2400.0,1400.0,10354.0,188.3,11.3,2020-10-19,8
30661.0,6125.5,2400.0,1400.0,10926.0,1731.1,31.4,2020-10-19,9
31407.0,6125.5,2400.0,1400.0,10610.0,3955.1,375.3,2020-10-19,10
31475.0,6125.5,2400.0,1400.0,10576.0,5101.4,1029.4,2020-10-19,11
31575.0,6125.5,2400.0,1400.0,11527.0,5665.4,1111.1,2020-10-19,12
31182.0,6125.5,2400.0,1400.0,13157.0,6120.9,977.5,2020-10-19,13
30327.0,6125.5,2400.0,1400.0,13988.0,5890.8,1002.6,2020-10-19,14
29156.0,6125.5,2400.0,1400.0,13990.0,5430.7,852.2,2020-10-19,15
28871.0,6125.5,2400.0,1400.0,14567.0,4552.4,795.7,2020-10-19,16
28859.0,6125.5,2400.0,1400.0,15111.0,2917.4,555.8,2020-10-19,17
28916.0,6125.5,2400.0,1400.0,15485.0,965.1,327.3,2020-10-19,18
30216.0,6125.5,2400.0,1400.0,15415.0,72.3,234.9,2020-10-19,19
32459.0,6125.5,2400.0,1400.0,15236.0,0.0,75.8,2020-10-19,20
31607.0,6125.5,2400.0,1400.0,14848.0,0.0,4.5,2020-10-19,21
28249.0,6125.5,2400.0,1400.0,14358.0,0.0,41.3,2020-10-19,22
25799.0,6125.5,2400.0,1400.0,14241.0,0.0,20.4,2020-10-19,23
24248.0,6125.5,2400.0,1400.0,13842.0,0.0,10.5,2020-10-20,0
23152.0,6125.5,2400.0,1400.0,13365.0,0.0,33.6,2020-10-20,1
22332.0,6125.5,2400.0,1400.0,13260.0,0.0,22.2,2020-10-20,2
22028.0,6125.5,2400.0,1400.0,12987.0,0.0,22.8,2020-10-20,3
22040.0,6125.5,2400.0,1400.0,12883.0,0.0,22.9,2020-10-20,4
22484.0,6125.5,2400.0,1400.0,13071.0,0.0,12.8,2020-10-20,5
24839.0,6125.5,2400.0,1400.0,12779.0,0.0,17.5,2020-10-20,6
28417.0,6125.5,2400.0,1400.0,13433.0,0.0,10.2,2020-10-20,7
29935.0,6125.5,2400.0,1400.0,13341.0,141.8,14.9,2020-10-20,8
30739.0,6125.5,2400.0,1400.0,13029.0,532.7,16.0,2020-10-20,9
31292.0,6125.5,2400.0,1400.0,13279.0,1328.9,60.0,2020-10-20,10
31439.0,6125.5,2400.0,1400.0,13490.0,1898.0,234.4,2020-10-20,11
32198.0,6125.5,2400.0,1400.0,13925.0,2239.2,213.4,2020-10-20,12
32277.0,6125.5,2400.0,1400.0,14336.0,2432.0,88.1,2020-10-20,13
31165.0,6125.5,2400.0,1400.0,14208.0,2413.7,83.9,2020-10-20,14
30218.0,6125.5,2400.0,1400.0,13863.0,2209.6,60.0,2020-10-20,15
29809.0,6125.5,2400.0,1400.0,14596.0,1810.2,75.4,2020-10-20,16
29405.0,6125.5,2400.0,1400.0,15121.0,1050.9,50.0,2020-10-20,17
28876.0,6125.5,2400.0,1400.0,14965.0,339.9,17.2,2020-10-20,18
30826.0,6125.5,2400.0,1400.0,14321.0,23.4,4.1,2020-10-20,19
33261.0,6125.5,2400.0,1400.0,14368.0,0.0,2.3,2020-10-20,20
31912.0,6125.5,2400.0,1400.0,14298.0,0.0,4.3,2020-10-20,21
28484.0,6125.5,2400.0,1400.0,14388.0,0.0,7.6,2020-10-20,22
26140.0,6125.5,2400.0,1400.0,13722.0,0.0,8.1,2020-10-20,23
24586.0,6125.5,2400.0,1400.0,13783.0,0.0,8.6,2020-10-21,0
23254.0,6125.5,2400.0,1400.0,13908.0,0.0,10.2,2020-10-21,1
22448.0,6125.5,2400.0,1400.0,13664.0,0.0,12.7,2020-10-21,2
22122.0,6125.5,2400.0,1400.0,13561.0,0.0,11.6,2020-10-21,3
22156.0,6125.5,2400.0,1400.0,13705.0,0.0,12.7,2020-10-21,4
22544.0,6125.5,2400.0,1400.0,13417.0,0.0,12.1,2020-10-21,5
24702.0,6125.5,2400.0,1400.0,12606.0,0.0,8.0,2020-10-21,6
28274.0,6125.5,2400.0,1400.0,11070.0,0.0,6.4,2020-10-21,7
30343.0,6125.5,2400.0,1400.0,10006.0,108.8,7.4,2020-10-21,8
30958.0,6125.5,2400.0,1400.0,9305.0,1089.2,9.3,2020-10-21,9
31463.0,6125.5,2400.0,1400.0,8696.0,2549.0,59.3,2020-10-21,10
31453.0,6125.5,2400.0,1400.0,8748.0,3554.5,79.9,2020-10-21,11
31770.0,6125.5,2400.0,1400.0,8945.0,4151.7,96.2,2020-10-21,12
31597.0,6125.5,2400.0,1400.0,9412.0,4265.9,112.8,2020-10-21,13
30730.0,6125.5,2400.0,1400.0,9856.0,4110.9,119.5,2020-10-21,14
29707.0,6125.5,2400.0,1400.0,10096.0,3799.2,153.4,2020-10-21,15
29069.0,6125.5,2400.0,1400.0,9961.0,3134.6,248.5,2020-10-21,16
29292.0,6125.5,2400.0,1400.0,9160.0,2069.1,375.6,2020-10-21,17
29159.0,6125.5,2400.0,1400.0,8222.0,644.3,232.1,2020-10-21,18
30527.0,6125.5,2400.0,1400.0,7344.0,51.6,24.7,2020-10-21,19
32456.0,6125.5,2400.0,1400.0,7026.0,0.0,9.8,2020-10-21,20
31431.0,6125.5,2400.0,1400.0,6831.0,0.0,6.0,2020-10-21,21
28151.0,6125.5,2400.0,1400.0,6904.0,0.0,9.2,2020-10-21,22
25883.0,6125.5,2400.0,1400.0,7093.0,0.0,10.0,2020-10-21,23
24477.0,6125.5,2400.0,1400.0,6854.0,0.0,9.9,2020-10-22,0
23162.0,6125.5,2400.0,1400.0,6575.0,0.0,9.8,2020-10-22,1
22381.0,6125.5,2400.0,1400.0,6813.0,0.0,12.5,2020-10-22,2
22002.0,6125.5,2400.0,1400.0,6881.0,0.0,11.7,2020-10-22,3
21981.0,6125.5,2400.0,1400.0,6954.0,0.0,11.4,2020-10-22,4
22545.0,6125.5,2400.0,1400.0,6584.0,0.0,10.2,2020-10-22,5
24612.0,6125.5,2400.0,1400.0,6127.0,0.0,8.0,2020-10-22,6
28201.0,6125.5,2400.0,1400.0,5701.0,0.0,7.5,2020-10-22,7
29937.0,6125.5,2400.0,1400.0,5716.0,55.7,8.5,2020-10-22,8
30876.0,6125.5,2400.0,1400.0,5534.0,481.8,10.1,2020-10-22,9
31288.0,6125.5,2400.0,1400.0,5009.0,1246.0,15.4,2020-10-22,10
31404.0,6125.5,2400.0,1400.0,5065.0,1720.7,53.4,2020-10-22,11
31994.0,6125.5,2400.0,1400.0,5342.0,2083.3,70.2,2020-10-22,12
31812.0,6125.5,2400.0,1400.0,5751.0,2389.8,55.5,2020-10-22,13
30883.0,6125.5,2400.0,1400.0,5973.0,2257.6,89.4,2020-10-22,14
29916.0,6125.5,2400.0,1400.0,5950.0,2112.7,81.8,2020-10-22,15
29423.0,6125.5,2400.0,1400.0,5746.0,1719.2,68.4,2020-10-22,16
29097.0,6125.5,2400.0,1400.0,5723.0,1296.1,71.6,2020-10-22,17
29101.0,6125.5,2400.0,1400.0,5354.0,576.6,47.5,2020-10-22,18
30724.0,6125.5,2400.0,1400.0,5060.0,68.1,29.6,2020-10-22,19
32628.0,6125.5,2400.0,1400.0,4695.0,0.0,27.5,2020-10-22,20
31464.0,6125.5,2400.0,1400.0,4748.0,0.0,24.7,2020-10-22,21
28195.0,6125.5,2400.0,1400.0,4846.0,0.0,10.5,2020-10-22,22
26001.0,6125.5,2400.0,1400.0,4610.0,0.0,12.6,2020-10-22,23
24630.0,6125.5,2400.0,1400.0,4810.0,0.0,10.6,2020-10-23,0
23408.0,6125.5,2400.0,1400.0,4726.0,0.0,14.0,2020-10-23,1
22454.0,6125.5,2400.0,1400.0,4925.0,0.0,18.6,2020-10-23,2
22167.0,6125.5,2400.0,1400.0,5451.0,0.0,12.2,2020-10-23,3
22060.0,6125.5,2400.0,1400.0,5880.0,0.0,7.7,2020-10-23,4
22512.0,6125.5,2400.0,1400.0,5876.0,0.0,7.6,2020-10-23,5
24618.0,6125.5,2400.0,1400.0,5841.0,0.0,7.8,2020-10-23,6
28093.0,6125.5,2400.0,1400.0,6105.0,0.0,9.0,2020-10-23,7
29853.0,6125.5,2400.0,1400.0,6065.0,88.8,9.2,2020-10-23,8
30646.0,6125.5,2400.0,1400.0,6057.0,1205.2,9.9,2020-10-23,9
31330.0,6125.5,2400.0,1400.0,5655.0,3080.6,65.7,2020-10-23,10
31417.0,6125.5,2400.0,1400.0,6328.0,4409.8,171.6,2020-10-23,11
31753.0,6125.5,2400.0,1400.0,7027.0,5112.3,297.6,2020-10-23,12
31506.0,6125.5,2400.0,1400.0,7426.0,5239.4,444.9,2020-10-23,13
29930.0,6125.5,2400.0,1400.0,8184.0,5065.9,561.5,2020-10-23,14
28799.0,6125.5,2400.0,1400.0,8653.0,4766.3,655.5,2020-10-23,15
28251.0,6125.5,2400.0,1400.0,8539.0,3860.8,734.1,2020-10-23,16
28228.0,6125.5,2400.0,1400.0,7870.0,2887.1,769.4,2020-10-23,17
28292.0,6125.5,2400.0,1400.0,7219.0,1188.1,608.5,2020-10-23,18
29494.0,6125.5,2400.0,1400.0,6343.0,136.7,289.1,2020-10-23,19
30845.0,6125.5,2400.0,1400.0,6663.0,0.0,58.9,2020-10-23,20
30289.0,6125.5,2400.0,1400.0,7284.0,0.0,23.4,2020-10-23,21
27594.0,6125.5,2400.0,1400.0,7859.0,0.0,4.1,2020-10-23,22
25528.0,6125.5,2400.0,1400.0,8230.0,0.0,5.5,2020-10-23,23
24190.0,6125.5,2400.0,1200.0,8108.0,0.0,9.4,2020-10-24,0
22870.0,6125.5,2400.0,1200.0,8130.0,0.0,16.3,2020-10-24,1
21730.0,6125.5,2400.0,1400.0,8182.0,0.0,22.0,2020-10-24,2
21228.0,6125.5,2400.0,1400.0,8418.0,0.0,26.3,2020-10-24,3
20993.0,6125.5,2400.0,1400.0,8430.0,0.0,26.3,2020-10-24,4
20826.0,6125.5,2400.0,1400.0,8224.0,0.0,17.2,2020-10-24,5
21318.0,6125.5,2400.0,1400.0,8130.0,0.0,11.7,2020-10-24,6
22662.0,6125.5,2400.0,1400.0,8081.0,0.0,15.5,2020-10-24,7
23918.0,6125.5,2400.0,1200.0,7908.0,151.7,15.5,2020-10-24,8
25399.0,6125.5,2400.0,1200.0,7625.0,1487.1,26.0,2020-10-24,9
26870.0,6125.5,2400.0,1200.0,6968.0,3796.8,212.6,2020-10-24,10
27366.0,6125.5,2400.0,1200.0,7230.0,5211.7,830.4,2020-10-24,11
27263.0,6125.5,2400.0,1200.0,7764.0,5874.3,1151.8,2020-10-24,12
27425.0,6125.5,2400.0,1200.0,8313.0,6103.3,1102.6,2020-10-24,13
26992.0,6125.5,2400.0,1200.0,8773.0,5885.1,1109.0,2020-10-24,14
25413.0,6125.5,2400.0,1200.0,9184.0,5576.3,1123.6,2020-10-24,15
24653.0,6125.5,2400.0,1200.0,9609.0,4811.4,1229.2,2020-10-24,16
24304.0,6125.5,2400.0,1200.0,9768.0,3473.6,1208.6,2020-10-24,17
24278.0,6125.5,2400.0,1200.0,9510.0,1394.5,1008.5,2020-10-24,18
26024.0,6125.5,2400.0,1200.0,9605.0,117.7,558.2,2020-10-24,19
27947.0,6125.5,2400.0,1200.0,10421.0,0.0,185.4,2020-10-24,20
27975.0,6125.5,2400.0,1200.0,11040.0,0.0,113.2,2020-10-24,21
25746.0,6125.5,2400.0,1200.0,11423.0,0.0,104.8,2020-10-24,22
24024.0,6125.5,2400.0,1200.0,11455.0,0.0,88.9,2020-10-24,23
22399.0,6125.5,2400.0,1200.0,11357.0,0.0,8.9,2020-10-25,0
20930.0,6125.5,2400.0,1400.0,11314.0,0.0,36.5,2020-10-25,1
19891.0,6125.5,2400.0,1400.0,11857.0,0.0,39.7,2020-10-25,2
19947.0,6125.5,2400.0,1400.0,11229.0,0.0,31.5,2020-10-25,2
19530.0,6125.5,2400.0,1400.0,8132.0,0.0,32.5,2020-10-25,3
19181.0,6125.5,2400.0,1400.0,8008.0,0.0,32.7,2020-10-25,4
18817.0,6125.5,2400.0,1400.0,7604.0,0.0,19.0,2020-10-25,5
19148.0,6125.5,2400.0,1400.0,8273.0,0.0,13.5,2020-10-25,6
20709.0,6125.5,2400.0,1400.0,9288.0,0.0,7.6,2020-10-25,7
20616.0,6125.5,2400.0,1400.0,12066.0,117.6,3.9,2020-10-25,8
22448.0,6125.5,2400.0,1400.0,12645.0,1078.4,57.8,2020-10-25,9
24127.0,6125.5,2400.0,1400.0,13281.0,2833.9,236.4,2020-10-25,10
24750.0,6125.5,2400.0,1400.0,13897.0,3913.9,415.3,2020-10-25,11
25166.0,6125.5,2400.0,1400.0,14243.0,4346.8,519.5,2020-10-25,12
25410.0,6125.5,2400.0,1400.0,14143.0,4467.1,536.9,2020-10-25,13
25195.0,6125.5,2400.0,1400.0,14556.0,4278.8,446.0,2020-10-25,14
23897.0,6125.5,2400.0,1400.0,14383.0,3888.8,408.3,2020-10-25,15
22847.0,6125.5,2400.0,1400.0,13894.0,3182.7,374.9,2020-10-25,16
22832.0,6125.5,2400.0,1400.0,12917.0,2024.7,343.8,2020-10-25,17
24440.0,6125.5,2400.0,1200.0,12605.0,664.1,207.7,2020-10-25,18
26455.0,6125.5,2400.0,1200.0,11959.0,139.7,103.5,2020-10-25,19
27627.0,6125.5,2400.0,1200.0,11657.0,0.0,68.9,2020-10-25,20
27110.0,6125.5,2400.0,1200.0,12077.0,0.0,54.8,2020-10-25,21
25247.0,6125.5,2400.0,1200.0,11957.0,0.0,34.4,2020-10-25,22
23354.0,6125.5,2400.0,1200.0,11608.0,0.0,18.2,2020-10-25,23
21930.0,6125.5,2400.0,1200.0,11539.0,0.0,11.0,2020-10-26,0
20612.0,6125.5,2400.0,1400.0,11465.0,0.0,11.1,2020-10-26,1
19776.0,6125.5,2400.0,1400.0,10679.0,0.0,8.4,2020-10-26,2
19623.0,6125.5,2400.0,1400.0,10785.0,0.0,8.8,2020-10-26,3
19905.0,6125.5,2400.0,1400.0,11209.0,0.0,11.3,2020-10-26,4
20565.0,6125.5,2400.0,1400.0,11000.0,0.0,9.1,2020-10-26,5
23312.0,6125.5,2400.0,1400.0,11060.0,0.0,8.3,2020-10-26,6
26680.0,6125.5,2400.0,1200.0,11017.0,69.4,7.9,2020-10-26,7
29131.0,6125.5,2400.0,1200.0,10774.0,1284.4,15.0,2020-10-26,8
30990.0,6125.5,2400.0,1200.0,10645.0,3604.7,125.5,2020-10-26,9
31202.0,6125.5,2400.0,1200.0,11401.0,5083.4,667.6,2020-10-26,10
31285.0,6125.5,2400.0,1200.0,12145.0,5939.5,911.2,2020-10-26,11
31396.0,6125.5,2400.0,1200.0,12613.0,5951.3,1015.9,2020-10-26,12
30878.0,6125.5,2400.0,1200.0,12909.0,5607.1,1047.4,2020-10-26,13
30158.0,6125.5,2400.0,1200.0,13560.0,5382.7,1069.7,2020-10-26,14
29108.0,6125.5,2400.0,1200.0,13398.0,4826.7,1208.9,2020-10-26,15
29122.0,6125.5,2400.0,1200.0,12768.0,3573.6,1114.9,2020-10-26,16
29275.0,6125.5,2400.0,1200.0,11853.0,1249.7,757.1,2020-10-26,17
30891.0,6125.5,2400.0,1200.0,9906.0,73.9,260.3,2020-10-26,18
32294.0,6125.5,2400.0,1200.0,9267.0,0.0,178.6,2020-10-26,19
32836.0,6125.5,2400.0,1200.0,9371.0,0.0,73.9,2020-10-26,20
30914.0,6125.5,2400.0,1200.0,9410.0,0.0,85.0,2020-10-26,21
28045.0,6125.5,2400.0,1200.0,9624.0,0.0,47.6,2020-10-26,22
25697.0,6125.5,2400.0,1200.0,9547.0,0.0,31.3,2020-10-26,23
24055.0,6125.5,2400.0,1200.0,9795.0,0.0,28.6,2020-10-27,0
22706.0,6125.5,2400.0,1400.0,9682.0,0.0,33.1,2020-10-27,1
21932.0,6125.5,2400.0,1400.0,9798.0,0.0,15.8,2020-10-27,2
21578.0,6125.5,2400.0,1400.0,10025.0,0.0,10.6,2020-10-27,3
21637.0,6125.5,2400.0,1400.0,10076.0,0.0,9.2,2020-10-27,4
22230.0,6125.5,2400.0,1400.0,10234.0,0.0,7.8,2020-10-27,5
24800.0,6125.5,2400.0,1400.0,10366.0,0.0,8.7,2020-10-27,6
28048.0,6125.5,2400.0,1200.0,10416.0,95.0,9.2,2020-10-27,7
30031.0,6125.5,2400.0,1200.0,10478.0,1017.2,9.5,2020-10-27,8
31092.0,6125.5,2400.0,1200.0,10036.0,3092.3,104.2,2020-10-27,9
31703.0,6125.5,2400.0,1200.0,9915.0,4394.9,575.8,2020-10-27,10
31519.0,6125.5,2400.0,1200.0,10357.0,5295.8,860.9,2020-10-27,11
31767.0,6125.5,2400.0,1200.0,10736.0,5652.2,1038.6,2020-10-27,12
31531.0,6125.5,2400.0,1200.0,10866.0,5679.8,1063.3,2020-10-27,13
30316.0,6125.5,2400.0,1200.0,10789.0,5267.5,1100.4,2020-10-27,14
29538.0,6125.5,2400.0,1200.0,10314.0,4588.1,1132.9,2020-10-27,15
29176.0,6125.5,2400.0,1200.0,10215.0,3122.2,1109.8,2020-10-27,16
29458.0,6125.5,2400.0,1200.0,9629.0,994.2,783.4,2020-10-27,17
30973.0,6125.5,2400.0,1200.0,8680.0,46.2,399.1,2020-10-27,18
32603.0,6125.5,2400.0,1200.0,8768.0,0.0,222.8,2020-10-27,19
33355.0,6125.5,2400.0,1200.0,8888.0,0.0,89.7,2020-10-27,20
31679.0,6125.5,2400.0,1200.0,8916.0,0.0,74.5,2020-10-27,21
28622.0,6125.5,2400.0,1200.0,8508.0,0.0,69.6,2020-10-27,22
26009.0,6125.5,2400.0,1200.0,8176.0,0.0,36.3,2020-10-27,23
24258.0,6125.5,2400.0,1200.0,8235.0,0.0,32.9,2020-10-28,0
22936.0,6125.5,2400.0,1400.0,7987.0,0.0,29.2,2020-10-28,1
22261.0,6125.5,2400.0,1400.0,7311.0,0.0,25.5,2020-10-28,2
22120.0,6125.5,2400.0,1400.0,7018.0,0.0,22.7,2020-10-28,3
22120.0,6125.5,2400.0,1400.0,6497.0,0.0,21.4,2020-10-28,4
22593.0,6125.5,2400.0,1400.0,6325.0,0.0,20.5,2020-10-28,5
25004.0,6125.5,2400.0,1400.0,6056.0,0.0,19.8,2020-10-28,6
28291.0,6125.5,2400.0,1200.0,5667.0,86.3,18.3,2020-10-28,7
30229.0,6125.5,2400.0,1200.0,4857.0,896.5,28.7,2020-10-28,8
31187.0,6125.5,2400.0,1200.0,4214.0,2713.8,73.9,2020-10-28,9
31562.0,6125.5,2400.0,1200.0,3894.0,3871.6,291.0,2020-10-28,10
31431.0,6125.5,2400.0,1200.0,3729.0,4316.1,546.8,2020-10-28,11
31959.0,6125.5,2400.0,1200.0,3797.0,4702.6,666.8,2020-10-28,12
31734.0,6125.5,2400.0,1200.0,4057.0,4972.4,661.9,2020-10-28,13
30821.0,6125.5,2400.0,1200.0,4590.0,4721.4,714.7,2020-10-28,14
30062.0,6125.5,2400.0,1200.0,4493.0,4113.2,770.9,2020-10-28,15
29580.0,6125.5,2400.0,1200.0,4006.0,2857.8,778.9,2020-10-28,16
29692.0,6125.5,2400.0,1200.0,3358.0,1011.7,569.7,2020-10-28,17
30897.0,6125.5,2400.0,1200.0,2949.0,145.6,279.0,2020-10-28,18
32451.0,6125.5,2400.0,1400.0,3288.0,0.0,140.9,2020-10-28,19
33197.0,6125.5,2400.0,1400.0,3501.0,0.0,35.9,2020-10-28,20
31927.0,6125.5,2400.0,1400.0,3429.0,0.0,20.0,2020-10-28,21
28744.0,6125.5,2400.0,1400.0,3251.0,0.0,13.3,2020-10-28,22
26008.0,6125.5,2400.0,1400.0,2922.0,0.0,11.5,2020-10-28,23
24765.0,6125.5,3000.0,2200.0,2429.0,0.0,15.8,2020-10-29,0
23417.0,6125.5,3000.0,2200.0,2199.0,0.0,17.2,2020-10-29,1
22580.0,6125.5,3000.0,2200.0,2136.0,0.0,18.5,2020-10-29,2
22337.0,6125.5,3000.0,2200.0,2060.0,0.0,24.6,2020-10-29,3
22314.0,6125.5,3000.0,2200.0,2308.0,0.0,26.1,2020-10-29,4
22895.0,6125.5,3000.0,2200.0,2071.0,0.0,25.4,2020-10-29,5
25188.0,6125.5,3000.0,2200.0,1957.0,0.0,24.2,2020-10-29,6
28342.0,6125.5,3000.0,2200.0,2043.0,117.4,23.1,2020-10-29,7
30219.0,6125.5,3000.0,2200.0,2298.0,1174.4,29.8,2020-10-29,8
31217.0,6125.5,3000.0,2200.0,2342.0,3559.7,141.4,2020-10-29,9
31598.0,6125.5,3000.0,2200.0,2273.0,4786.8,719.4,2020-10-29,10
31620.0,6125.5,3000.0,2200.0,2209.0,5713.0,1145.8,2020-10-29,11
31974.0,6125.5,3000.0,2200.0,2240.0,5871.2,1340.0,2020-10-29,12
31792.0,6125.5,3000.0,2200.0,2481.0,6040.6,1302.0,2020-10-29,13
30863.0,6125.5,3000.0,2200.0,2551.0,5821.5,1378.9,2020-10-29,14
29805.0,6125.5,3000.0,2200.0,2605.0,5286.6,1528.7,2020-10-29,15
29426.0,6125.5,3000.0,2200.0,2447.0,3871.3,1542.2,2020-10-29,16
29735.0,6125.5,3000.0,2200.0,2346.0,1491.0,1250.0,2020-10-29,17
30911.0,6125.5,3000.0,2200.0,2496.0,105.1,627.2,2020-10-29,18
32343.0,6125.5,3000.0,2200.0,2873.0,0.0,341.5,2020-10-29,19
32987.0,6125.5,3000.0,2200.0,2960.0,0.0,250.6,2020-10-29,20
31671.0,6125.5,3000.0,2200.0,2875.0,0.0,225.9,2020-10-29,21
28831.0,6125.5,3000.0,2200.0,2844.0,0.0,173.0,2020-10-29,22
26266.0,6125.5,3000.0,2200.0,3016.0,0.0,100.4,2020-10-29,23
24830.0,6125.5,3000.0,2200.0,3315.0,0.0,186.4,2020-10-30,0
23506.0,6125.5,3000.0,2200.0,3573.0,0.0,78.8,2020-10-30,1
22643.0,6125.5,3000.0,2200.0,3755.0,0.0,39.3,2020-10-30,2
22313.0,6125.5,3000.0,2200.0,3755.0,0.0,20.9,2020-10-30,3
22250.0,6125.5,3000.0,2200.0,3873.0,0.0,20.4,2020-10-30,4
22803.0,6125.5,3000.0,2200.0,4028.0,0.0,13.7,2020-10-30,5
24980.0,6125.5,3000.0,2200.0,4239.0,0.0,17.7,2020-10-30,6
28102.0,6125.5,3000.0,2200.0,4487.0,133.9,14.9,2020-10-30,7
29924.0,6125.5,3000.0,2200.0,4499.0,1392.8,27.6,2020-10-30,8
30953.0,6125.5,3000.0,2200.0,4266.0,3988.7,207.5,2020-10-30,9
31361.0,6125.5,3000.0,2200.0,3893.0,5363.9,944.0,2020-10-30,10
31375.0,6125.5,3000.0,2200.0,3840.0,6035.8,1374.9,2020-10-30,11
31613.0,6125.5,3000.0,2200.0,3666.0,6338.7,1556.2,2020-10-30,12
31434.0,6125.5,3000.0,2200.0,3466.0,6189.9,1423.1,2020-10-30,13
30351.0,6125.5,3000.0,2200.0,3222.0,5769.1,1471.2,2020-10-30,14
29232.0,6125.5,3000.0,2200.0,2867.0,5104.2,1539.2,2020-10-30,15
28737.0,6125.5,3000.0,2200.0,2483.0,3456.9,1157.9,2020-10-30,16
28929.0,6125.5,3000.0,2200.0,2440.0,1116.0,770.4,2020-10-30,17
30357.0,6125.5,3000.0,2200.0,2586.0,56.0,457.2,2020-10-30,18
31490.0,6125.5,3000.0,2200.0,2847.0,0.0,267.9,2020-10-30,19
31955.0,6125.5,3000.0,2200.0,3035.0,0.0,115.0,2020-10-30,20
30591.0,6125.5,3000.0,2200.0,3554.0,0.0,70.7,2020-10-30,21
27988.0,6125.5,3000.0,2200.0,3912.0,0.0,59.4,2020-10-30,22
25828.0,6125.5,3000.0,2200.0,4831.0,0.0,24.7,2020-10-30,23
24587.0,6125.5,3000.0,2200.0,5156.0,0.0,21.8,2020-10-31,0
23291.0,6125.5,3000.0,2200.0,5229.0,0.0,36.5,2020-10-31,1
22134.0,6125.5,3000.0,2200.0,5180.0,0.0,25.4,2020-10-31,2
21574.0,6125.5,3000.0,2200.0,5078.0,0.0,15.2,2020-10-31,3
21215.0,6125.5,3000.0,2200.0,5089.0,0.0,12.6,2020-10-31,4
21109.0,6125.5,3000.0,2200.0,5144.0,0.0,12.6,2020-10-31,5
21757.0,6125.5,3000.0,2200.0,5196.0,0.0,12.9,2020-10-31,6
22886.0,6125.5,3000.0,2200.0,5109.0,79.3,12.7,2020-10-31,7
23992.0,6125.5,3000.0,2200.0,5157.0,1241.2,13.8,2020-10-31,8
25924.0,6125.5,3000.0,2200.0,4950.0,3733.4,139.9,2020-10-31,9
27176.0,6125.5,3000.0,2200.0,4755.0,5095.7,912.6,2020-10-31,10
27572.0,6125.5,3000.0,2200.0,4570.0,5787.4,1343.0,2020-10-31,11
27376.0,6125.5,3000.0,2200.0,4814.0,6127.6,1364.7,2020-10-31,12
27143.0,6125.5,3000.0,2200.0,4898.0,6053.5,1407.9,2020-10-31,13
26846.0,6125.5,3000.0,2200.0,4906.0,5603.2,1369.6,2020-10-31,14
25546.0,6125.5,3000.0,2200.0,5090.0,4803.0,1498.2,2020-10-31,15
24836.0,6125.5,3000.0,2200.0,5115.0,3567.9,1495.4,2020-10-31,16
24731.0,6125.5,3000.0,2200.0,5089.0,1241.7,1174.3,2020-10-31,17
26018.0,6125.5,3000.0,2200.0,4920.0,70.4,637.1,2020-10-31,18
